method	n	seed	col	coverage	r2	length	group	subgroup
PredInterval	10000	4	marginal	0.9529	0.0425991269008588	1.176296804598093	Overall	
PredInterval	10000	4	sex_q_0	0.9373119358074222	0.0420952522336853	1.1783113821684337	Sex	0
PredInterval	10000	4	sex_q_1	0.9761075161772026	0.0387068429322469	1.1732975007091495	Sex	1
PredInterval	10000	5	age_q_0	0.9319227230910764	0.0271451106535713	1.1815339227502366	Age	0
PredInterval	10000	5	age_q_4	0.9457567804024496	0.0294754798044594	1.1782472122854084	Age	4
PredInterval	10000	5	age_q_4	0.943866943866944	0.0227562043470297	1.178504182285639	Age	4
PredInterval	10000	5	age_q_9	0.9769769769769768	0.0355828428176934	1.1754995262149528	Age	9
PredInterval	10000	5	education_q_1	0.8940397350993378	0.011541920175551	1.1834193420641608	Education	1
PredInterval	10000	5	education_q_4	0.9627650405102568	0.0343166223534359	1.1773461847578262	Education	4
PredInterval	10000	5	income_q_1	0.9141274238227148	0.0368980824127664	1.181959245665911	Income	1
PredInterval	10000	5	income_q_5	0.95146771037182	0.0418262434650083	1.1784286783104494	Income	5
PredInterval	10000	5	income_q_9	0.9807486631016042	0.0446809998204486	1.1755450760466666	Income	9
PredInterval	10000	5	marginal	0.9537	0.0458137347923761	1.1786089736014176	Overall	
PredInterval	10000	5	sex_q_0	0.9408858883583072	0.051994347075768	1.1806412706982732	Sex	0
PredInterval	10000	5	sex_q_1	0.9735166793990324	0.0297066859132507	1.1754660807393849	Sex	1
PredInterval	10000	6	age_q_0	0.948170731707317	0.0451062734646311	1.1809692267711085	Age	0
PredInterval	10000	6	age_q_4	0.9554140127388536	0.0351889701509756	1.1783063010806865	Age	4
PredInterval	10000	6	age_q_4	0.954983922829582	0.0274818131518371	1.1786893035206358	Age	4
PredInterval	10000	6	age_q_9	0.9793174767321612	0.0436681210709716	1.1756367418507705	Age	9
PredInterval	10000	6	education_q_1	0.9125874125874126	0.0659015845858443	1.1829689651068471	Education	1
PredInterval	10000	6	education_q_4	0.9655113246396706	0.04072822843644	1.1775137112369818	Education	4
PredInterval	10000	6	income_q_1	0.9310344827586208	0.0455904457235199	1.1815295634249428	Income	1
PredInterval	10000	6	income_q_5	0.9511077158135982	0.0360379667253423	1.1787808517055127	Income	5
PredInterval	10000	6	income_q_9	0.9725490196078432	0.0399931135153585	1.1762320386302925	Income	9
PredInterval	10000	6	marginal	0.9554	0.0532620757654196	1.1786055653255334	Overall	
PredInterval	10000	6	sex_q_0	0.9418181818181818	0.0537083579380437	1.1804818870440263	Sex	0
PredInterval	10000	6	sex_q_1	0.9762025316455696	0.0481837097515918	1.1757317054782217	Sex	1
