method	n	seed	col	coverage	r2	length	group	subgroup	cv
CalPred	10000	1	education_q_1	0.946843853820598	0.00425940674325932	1.0671314931237958	Education	1	5
CalPred	10000	1	education_q_4	0.9539668700959024	0.004140822887483018	0.8845691574362171	Education	4	1
CalPred	10000	1	education_q_4	0.9539668700959024	0.005682233508464957	0.8845691574362171	Education	4	2
CalPred	10000	1	education_q_4	0.9539668700959024	0.00495803746000584	0.8845691574362171	Education	4	3
CalPred	10000	1	education_q_4	0.9539668700959024	0.004700842601550199	0.8845691574362171	Education	4	4
CalPred	10000	1	education_q_4	0.9539668700959024	0.004440987383205184	0.8845691574362171	Education	4	5
CalPred	10000	1	income_q_1	0.9509536784741144	0.0020746635775690998	1.1007612400134112	Income	1	1
CalPred	10000	1	income_q_1	0.9509536784741144	0.005106273803290844	1.1007612400134112	Income	1	2
CalPred	10000	1	income_q_1	0.9509536784741144	0.010359556953695488	1.1007612400134112	Income	1	3
CalPred	10000	1	income_q_1	0.9509536784741144	0.006280721634825772	1.1007612400134112	Income	1	4
CalPred	10000	1	income_q_1	0.9509536784741144	0.011507694560570828	1.1007612400134112	Income	1	5
CalPred	10000	1	income_q_5	0.9534064212999216	0.005775761000199425	0.9269631458936356	Income	5	1
CalPred	10000	1	income_q_5	0.9534064212999216	0.007588265117521396	0.9269631458936356	Income	5	2
CalPred	10000	1	income_q_5	0.9534064212999216	0.007441078547205814	0.9269631458936356	Income	5	3
CalPred	10000	1	income_q_5	0.9534064212999216	0.00464044193295597	0.9269631458936356	Income	5	4
CalPred	10000	1	income_q_5	0.9534064212999216	0.005422075436346218	0.9269631458936356	Income	5	5
CalPred	10000	1	income_q_9	0.944621938232162	0.00013574682498898315	0.8174586550093244	Income	9	1
CalPred	10000	1	income_q_9	0.944621938232162	0.00034585520678066665	0.8174586550093244	Income	9	2
CalPred	10000	1	income_q_9	0.944621938232162	0.0011481316562254303	0.8174586550093244	Income	9	3
CalPred	10000	1	income_q_9	0.944621938232162	5.7125092363056845e-05	0.8174586550093244	Income	9	4
CalPred	10000	1	income_q_9	0.944621938232162	0.00013990878070229632	0.8174586550093244	Income	9	5
CalPred	10000	1	marginal	0.9539	0.007956595285172776	0.9268258262428432	Overall		1
CalPred	10000	1	marginal	0.9539	0.009317429022064871	0.9268258262428432	Overall		2
CalPred	10000	1	marginal	0.9539	0.009141777484641797	0.9268258262428432	Overall		3
CalPred	10000	1	marginal	0.9539	0.008708818147118205	0.9268258262428432	Overall		4
CalPred	10000	1	marginal	0.9539	0.008765149942534948	0.9268258262428432	Overall		5
CalPred	10000	1	sex_q_0	0.9577744659711872	0.011369951952531607	1.0094049800169542	Sex	0	1
CalPred	10000	1	sex_q_0	0.9577744659711872	0.011901345655477256	1.0094049800169542	Sex	0	2
CalPred	10000	1	sex_q_0	0.9577744659711872	0.012142325816555718	1.0094049800169542	Sex	0	3
CalPred	10000	1	sex_q_0	0.9577744659711872	0.012944847383895756	1.0094049800169542	Sex	0	4
CalPred	10000	1	sex_q_0	0.9577744659711872	0.012834700294613312	1.0094049800169542	Sex	0	5
CalPred	10000	1	sex_q_1	0.9479929310780106	0.00381166358568387	0.8009244100242477	Sex	1	1
CalPred	10000	1	sex_q_1	0.9479929310780106	0.0060078097792151675	0.8009244100242477	Sex	1	2
CalPred	10000	1	sex_q_1	0.9479929310780106	0.00526626465320679	0.8009244100242477	Sex	1	3
CalPred	10000	1	sex_q_1	0.9479929310780106	0.0036965215707896997	0.8009244100242477	Sex	1	4
CalPred	10000	1	sex_q_1	0.9479929310780106	0.0037713734457720436	0.8009244100242477	Sex	1	5
CalPred	10000	2	age_q_0	0.9606903163950145	0.01439232363241512	1.0302982820686752	Age	0	1
CalPred	10000	2	age_q_0	0.9606903163950145	0.011059354876596707	1.0302982820686752	Age	0	2
CalPred	10000	2	age_q_0	0.9606903163950145	0.008185116605501253	1.0302982820686752	Age	0	3
CalPred	10000	2	age_q_0	0.9606903163950145	0.0161126698064876	1.0302982820686752	Age	0	4
CalPred	10000	2	age_q_0	0.9606903163950145	0.012842667747598012	1.0302982820686752	Age	0	5
CalPred	10000	2	age_q_4	0.9396092362344582	0.006265167008728811	0.9040346476158256	Age	4	1
CalPred	10000	2	age_q_4	0.9396092362344582	0.0064845368221468575	0.9040346476158256	Age	4	2
CalPred	10000	2	age_q_4	0.9396092362344582	0.010470433973923584	0.9040346476158256	Age	4	3
CalPred	10000	2	age_q_4	0.9396092362344582	0.008034623051560224	0.9040346476158256	Age	4	4
CalPred	10000	2	age_q_4	0.9396092362344582	0.00885408712616494	0.9040346476158256	Age	4	5
CalPred	10000	2	age_q_4	0.9427027027027028	0.006265167008728811	0.9381558004895376	Age	4	1
CalPred	10000	2	age_q_4	0.9427027027027028	0.0064845368221468575	0.9381558004895376	Age	4	2
CalPred	10000	2	age_q_4	0.9427027027027028	0.010470433973923584	0.9381558004895376	Age	4	3
CalPred	10000	2	age_q_4	0.9427027027027028	0.008034623051560224	0.9381558004895376	Age	4	4
CalPred	10000	2	age_q_4	0.9427027027027028	0.00885408712616494	0.9381558004895376	Age	4	5
CalPred	10000	2	age_q_9	0.9551616266944736	0.00724117781085589	0.759140492926619	Age	9	1
CalPred	10000	2	age_q_9	0.9551616266944736	0.003976488534187999	0.759140492926619	Age	9	2
CalPred	10000	2	age_q_9	0.9551616266944736	0.006242107071672023	0.759140492926619	Age	9	3
CalPred	10000	2	age_q_9	0.9551616266944736	0.005359194097601403	0.759140492926619	Age	9	4
CalPred	10000	2	age_q_9	0.9551616266944736	0.006270906089132516	0.759140492926619	Age	9	5
CalPred	10000	2	education_q_1	0.9337539432176656	4.235963691992802e-05	1.0716017641023936	Education	1	1
CalPred	10000	2	education_q_1	0.9337539432176656	0.007275910221109475	1.0716017641023936	Education	1	2
CalPred	10000	2	education_q_1	0.9337539432176656	0.00148946742561545	1.0716017641023936	Education	1	3
CalPred	10000	2	education_q_1	0.9337539432176656	0.0003108055095600937	1.0716017641023936	Education	1	4
CalPred	10000	2	education_q_1	0.9337539432176656	0.005913580440027325	1.0716017641023936	Education	1	5
CalPred	10000	2	education_q_4	0.946223668436376	0.005329875369558918	0.8691559595677061	Education	4	1
CalPred	10000	2	education_q_4	0.946223668436376	0.0050717030797473054	0.8691559595677061	Education	4	2
CalPred	10000	2	education_q_4	0.946223668436376	0.004968410009736273	0.8691559595677061	Education	4	3
CalPred	10000	2	education_q_4	0.946223668436376	0.0052308334153595	0.8691559595677061	Education	4	4
CalPred	10000	2	education_q_4	0.946223668436376	0.006533233115966268	0.8691559595677061	Education	4	5
CalPred	10000	2	income_q_1	0.949468085106383	0.003083168555376964	1.1049550759852926	Income	1	1
CalPred	10000	2	income_q_1	0.949468085106383	0.004185484747991237	1.1049550759852926	Income	1	2
CalPred	10000	2	income_q_1	0.949468085106383	0.0022117705192386777	1.1049550759852926	Income	1	3
CalPred	10000	2	income_q_1	0.949468085106383	0.003926092209434608	1.1049550759852926	Income	1	4
CalPred	10000	2	income_q_1	0.949468085106383	0.004290489120128619	1.1049550759852926	Income	1	5
CalPred	10000	2	income_q_5	0.950229709035222	0.006890326460838262	0.9231510478104532	Income	5	1
CalPred	10000	2	income_q_5	0.950229709035222	0.007761772669593312	0.9231510478104532	Income	5	2
CalPred	10000	2	income_q_5	0.950229709035222	0.007355712827129081	0.9231510478104532	Income	5	3
CalPred	10000	2	income_q_5	0.950229709035222	0.007772971568461151	0.9231510478104532	Income	5	4
CalPred	10000	2	income_q_5	0.950229709035222	0.007282781235924176	0.9231510478104532	Income	5	5
CalPred	10000	2	income_q_9	0.937007874015748	0.00497233124323298	0.7831927134152257	Income	9	1
CalPred	10000	2	income_q_9	0.937007874015748	0.002189413063922845	0.7831927134152257	Income	9	2
CalPred	10000	2	income_q_9	0.937007874015748	0.003097416782393866	0.7831927134152257	Income	9	3
CalPred	10000	2	income_q_9	0.937007874015748	0.002286233996170244	0.7831927134152257	Income	9	4
CalPred	10000	2	income_q_9	0.937007874015748	0.004756862821901448	0.7831927134152257	Income	9	5
CalPred	10000	2	marginal	0.9503	0.011131145083168642	0.9146693530599248	Overall		1
CalPred	10000	2	marginal	0.9503	0.010789888361619293	0.9146693530599248	Overall		2
CalPred	10000	2	marginal	0.9503	0.010742966090507703	0.9146693530599248	Overall		3
CalPred	10000	2	marginal	0.9503	0.010409670669860151	0.9146693530599248	Overall		4
CalPred	10000	2	marginal	0.9503	0.012579690579323686	0.9146693530599248	Overall		5
CalPred	10000	2	sex_q_0	0.9536313777630048	0.01428141426342683	0.999845059666422	Sex	0	1
CalPred	10000	2	sex_q_0	0.9536313777630048	0.014198504498492371	0.999845059666422	Sex	0	2
CalPred	10000	2	sex_q_0	0.9536313777630048	0.013384520838188462	0.999845059666422	Sex	0	3
CalPred	10000	2	sex_q_0	0.9536313777630048	0.014313840110411456	0.999845059666422	Sex	0	4
CalPred	10000	2	sex_q_0	0.9536313777630048	0.017399202890705186	0.999845059666422	Sex	0	5
CalPred	10000	2	sex_q_1	0.9452673863921668	0.00678972963594624	0.7859969386357993	Sex	1	1
CalPred	10000	2	sex_q_1	0.9452673863921668	0.006146009629997131	0.7859969386357993	Sex	1	2
CalPred	10000	2	sex_q_1	0.9452673863921668	0.006935874966847376	0.7859969386357993	Sex	1	3
CalPred	10000	2	sex_q_1	0.9452673863921668	0.0052158996688031764	0.7859969386357993	Sex	1	4
CalPred	10000	2	sex_q_1	0.9452673863921668	0.0061687047466101805	0.7859969386357993	Sex	1	5
CalPred	10000	3	age_q_0	0.9566532258064516	0.010251977440321969	1.0390092864182876	Age	0	1
CalPred	10000	3	age_q_0	0.9566532258064516	0.011498432201356176	1.0390092864182876	Age	0	2
CalPred	10000	3	age_q_0	0.9566532258064516	0.018283315099167884	1.0390092864182876	Age	0	3
CalPred	10000	3	age_q_0	0.9566532258064516	0.01178828969389166	1.0390092864182876	Age	0	4
CalPred	10000	3	age_q_0	0.9566532258064516	0.007013084147518958	1.0390092864182876	Age	0	5
CalPred	10000	3	age_q_4	0.9622144112478032	0.016648234946541215	0.919002920413892	Age	4	1
CalPred	10000	3	age_q_4	0.9622144112478032	0.023320034905158497	0.919002920413892	Age	4	2
CalPred	10000	3	age_q_4	0.9622144112478032	0.01496976151583475	0.919002920413892	Age	4	3
CalPred	10000	3	age_q_4	0.9622144112478032	0.015999151930985014	0.919002920413892	Age	4	4
CalPred	10000	3	age_q_4	0.9622144112478032	0.009790491266799215	0.919002920413892	Age	4	5
CalPred	10000	3	age_q_4	0.95042194092827	0.016648234946541215	0.9539272574775548	Age	4	1
CalPred	10000	3	age_q_4	0.95042194092827	0.023320034905158497	0.9539272574775548	Age	4	2
CalPred	10000	3	age_q_4	0.95042194092827	0.01496976151583475	0.9539272574775548	Age	4	3
CalPred	10000	3	age_q_4	0.95042194092827	0.015999151930985014	0.9539272574775548	Age	4	4
